"","Group","Protein","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"410","CR-B:AL-B","GELS",0.0486289614602903,-15.6666666666667,457,472.666666666667,-0.469296582294757,0.663312070978457,3.99714623794227,-108.379658595311,77.0463252619775,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"411","CR-B:AL-B","GP1BA",-0.206450877467426,3.33333333333333,25,21.6666666666667,1.25,0.280977601296584,3.90467111534795,-4.14235544598517,10.8090221126518,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"412","CR-B:AL-B","GPV",0.31034012061215,-2,8.33333333333333,10.3333333333333,-0.744208407535251,0.498836198058313,3.92475615420344,-9.51822744635571,5.51822744635571,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"413","CR-B:AL-B","GPX1",0.866733469136536,-4.66666666666667,5.66666666666667,10.3333333333333,-3.39549875050866,0.0651348405757037,2.24902723735409,-9.99489638711363,0.661563053780299,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"414","CR-B:AL-B","GPX3",-0.0899421253127984,3.66666666666666,60.6666666666667,57,0.55844039082349,0.616669322932738,2.90642315192,-17.6147773808391,24.9481107141725,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"415","CR-B:AL-B","GRN",-0.178705886984522,4,34.3333333333333,30.3333333333333,0.973328526784576,0.405358860525435,2.85940594059406,-9.45003917626177,17.4500391762618,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"416","CR-B:AL-B","GUAD",0.321928094887362,-2,8,10,-0.594088525786005,0.594639281438004,2.97172236503856,-12.7716158842023,8.77161588420232,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"417","CR-B:AL-B","HA10",-0.111130812029522,14.3333333333333,193.333333333333,179,0.704634039745297,0.550300534525341,2.12391186888395,-68.4735664816807,97.1402331483474,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"418","CR-B:AL-B","HABP2",-0.192645077942396,3.66666666666666,29.3333333333333,25.6666666666667,1.25356634105602,0.305061263899962,2.78030480656507,-6.07222493433807,13.4055582676714,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"419","CR-B:AL-B","HBA",0.828903504347244,-358.666666666667,462,820.666666666667,-1.65758113972251,0.180799692459098,3.59107536736871,-987.398537061251,270.065203727918,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"420","CR-B:AL-B","HBB1",0.77308021287217,-389.666666666667,549.666666666667,939.333333333333,-1.50814480868333,0.21812345026657,3.40028305251237,-1159.79257892963,380.459245596298,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"421","CR-B:AL-B","HBBZ",1.26303440583379,-2.33333333333333,1.66666666666667,4,-1.49240501448927,0.263693867009742,2.19004524886878,-8.53083455491617,3.8641678882495,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"422","CR-B:AL-B","HEMO",0.118907264180747,-70.3333333333334,818.666666666667,889,-1.0221064135185,0.39712373603654,2.4423091736742,-320.520342831125,179.853676164458,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"423","CR-B:AL-B","HEP2",-0.202072436956852,14.3333333333333,109.666666666667,95.3333333333333,1.26910487261705,0.273990834013868,3.95238795003674,-17.1735127862023,45.8401794528689,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"424","CR-B:AL-B","HGFA",-0.21468157967283,14.3333333333333,103.666666666667,89.3333333333333,1.27917285221377,0.270586285834769,3.96379225246088,-16.8895686248347,45.5562352915014,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"425","CR-B:AL-B","HGFL",0.13245029602365,-5,52,57,-1.05021006302101,0.353310023699281,3.96909871244635,-18.2592083497938,8.25920834979384,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"426","CR-B:AL-B","HPT",-2.63363634745685,59,70.3333333333333,11.3333333333333,4.59005386521132,0.0422356364497371,2.05176244615231,5.01001124767353,112.989988752326,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"427","CR-B:AL-B","HRG",0.0397461787927565,-3.33333333333334,119.333333333333,122.666666666667,-0.928476690885262,0.427133605034186,2.75455475946776,-15.3567619283041,8.69009526163738,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"428","CR-B:AL-B","HSP7C",0.917537839808027,-5.33333333333333,6,11.3333333333333,-1.40329283089125,0.280489602091772,2.29588371145225,-19.8234922581774,9.1568255915107,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"429","CR-B:AL-B","HVM05",0.453717967442904,-34,92,126,-1.23385090659346,0.338977556509417,2.06965282865656,-148.821048762817,80.8210487628173,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"430","CR-B:AL-B","HVM06",-0.12199052437861,3,37,34,0.639602149066831,0.582891152649806,2.19004524886878,-15.5925036647485,21.5925036647485,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"431","CR-B:AL-B","HVM12",0.485426827170242,-9.33333333333333,23.3333333333333,32.6666666666667,-0.806611682681948,0.481962587387815,2.83811214063659,-47.3748163944749,28.7081497278082,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"432","CR-B:AL-B","HVM25",-0.214124805352847,1.33333333333333,9.66666666666667,8.33333333333333,0.970142500145331,0.424443491229327,2.24902723735409,-3.99489638711363,6.6615630537803,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"433","CR-B:AL-B","HVM32",-0.267222202797227,11.6666666666667,69,57.3333333333333,1.95962378834549,0.140814284672158,3.13956035480139,-6.81243593576796,30.1457692691013,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"434","CR-B:AL-B","HVM50",1.09163047546557,-23,20.3333333333333,43.3333333333333,-1.28395705004926,0.327509873923452,2.00554783953586,-99.8710622465498,53.8710622465498,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"435","CR-B:AL-B","HVM51",-0.189477798863713,8,65,57,0.681829187672563,0.552495419693884,2.52887758808572,-33.6012532770604,49.6012532770603,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"436","CR-B:AL-B","HVM52",-0.149747119504682,7,71,64,0.690849279707758,0.540385247927038,2.93106751120037,-25.6792905909446,39.6792905909446,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"437","CR-B:AL-B","HVM54",0.133266530863464,-1,10.3333333333333,11.3333333333333,-0.312771621085612,0.771651695154601,3.61554891072191,-10.2618500958941,8.26185009589414,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"438","CR-B:AL-B","HVM56",0.700439718141092,-3.33333333333333,5.33333333333333,8.66666666666667,-0.953462589245592,0.394946159150233,3.95295655014701,-13.0855946000067,6.41892793334005,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"439","CR-B:AL-B","HVM59",-0.222392421336448,0.333333333333333,2.33333333333333,2,0.316227766016838,0.776898208014628,2.4390243902439,-3.5029428897169,4.16960955638357,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"440","CR-B:AL-B","HVM60",-1.0479344770637,26.3333333333333,51,24.6666666666667,4.82569305207406,0.00907111716219482,3.89501084598698,11.0201184640207,41.6465482026459,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.01"
"441","CR-B:AL-B","HVM62",-0.485426827170242,2,7,5,1.22474487139159,0.321341855043195,2.56,-3.74065638927469,7.74065638927469,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"442","CR-B:AL-B","IBP3",0.283792966000591,-1.66666666666667,7.66666666666667,9.33333333333333,-0.780868809443031,0.483933992055498,3.52780692549843,-7.91895582801945,4.58562249468612,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"443","CR-B:AL-B","IC1",-0.101984032290231,7.66666666666666,112.333333333333,104.666666666667,1.19410050279768,0.30788484384234,3.45723076923077,-11.3192336271731,26.6525669605064,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"444","CR-B:AL-B","ICA",-0.0482450820525747,10.6666666666666,324.333333333333,313.666666666667,0.8183634708601,0.494213162511574,2.14065166124676,-42.0274501494901,63.3607834828234,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"445","CR-B:AL-B","IF5A1",0.0588936890535686,-0.333333333333334,8,8.33333333333333,-0.0457389353746349,0.965878817760131,3.70044538019273,-21.2299777835929,20.5633111169262,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"446","CR-B:AL-B","IGG2B",0.372532770764308,-45.6666666666667,155,200.666666666667,-0.652706646933485,0.568041942770838,2.54440994963561,-292.671967349269,201.338634015936,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"447","CR-B:AL-B","IGHA",0.169186105118407,-9,72.3333333333333,81.3333333333333,-1.65547621660941,0.176784312183872,3.80633708106945,-24.4019024486926,6.40190244869261,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"448","CR-B:AL-B","IGHG1",-0.263838359624946,60,359,299,1.20216584955129,0.295895302147159,3.98079938925519,-78.8361424427166,198.836142442717,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"449","CR-B:AL-B","IGHG3",-0.929790997718597,120.666666666667,254,133.333333333333,2.23708394714981,0.131079767837758,2.44949093906232,-75.0221541448148,316.355487478148,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"450","CR-B:AL-B","IGHM",0.362315815189322,-120,420.333333333333,540.333333333333,-1.00679707259634,0.39731639057785,2.63654719343066,-530.68279258977,290.68279258977,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"451","CR-B:AL-B","IGJ",-0.12417941122073,5.33333333333334,64.6666666666667,59.3333333333333,0.375355271078871,0.732881487199491,2.93432172414084,-40.4632897418755,51.1299564085422,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"452","CR-B:AL-B","IGKC",-0.142121581931086,30.3333333333333,323.333333333333,293,0.499683310429539,0.652263866875393,2.94271016512813,-165.002708085437,225.669374752104,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"453","CR-B:AL-B","IL1AP",-0.118644496498619,4,50.6666666666667,46.6666666666667,0.920357986616845,0.437465497071132,2.49546671271911,-11.5561432063812,19.5561432063812,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"454","CR-B:AL-B","ITIH1",-0.134984509555204,30.6666666666666,343.333333333333,312.666666666667,1.65772493135983,0.21976043609065,2.36417589664057,-38.2607372641419,99.5940705974752,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"455","CR-B:AL-B","ITIH2",-0.169925001442312,31.6666666666667,285,253.333333333333,4.30486091707971,0.0127082355099289,3.98385755679671,11.2103870547898,52.1229462785436,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"456","CR-B:AL-B","ITIH3",0.0392594304472272,-4,145,149,-0.279827492886024,0.795995260531463,3.3541070671457,-46.8916223153329,38.8916223153329,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"457","CR-B:AL-B","ITIH4",0.0146915224880125,-3.33333333333331,325.666666666667,329,-0.249765954075702,0.815076454026931,3.99809400373575,-40.394258317368,33.7275916507013,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"458","CR-B:AL-B","K1C10",0.137503523749935,-1,10,11,-0.387298334620742,0.719935958572318,3.6697247706422,-8.43051131005092,6.43051131005092,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"459","CR-B:AL-B","K1C14",0.362570079384708,-2,7,9,-1.09544511501033,0.343870576875299,3.44827586206897,-7.40552956920951,3.40552956920952,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"460","CR-B:AL-B","K22E",1.04182017569463,-6,5.66666666666667,11.6666666666667,-1.74012568028219,0.19095273761953,2.68220686423802,-17.7466229963717,5.74662299637169,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"461","CR-B:AL-B","K2C1",0.341036917835067,-2.66666666666667,10,12.6666666666667,-1.51185789203691,0.206525832157997,3.92,-7.60352384331092,2.27019050997758,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"462","CR-B:AL-B","K2C5",0.192645077942396,-1.33333333333333,9.33333333333333,10.6666666666667,-0.894427190999915,0.425867105844003,3.6697247706422,-5.62334103840779,2.95667437174113,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"463","CR-B:AL-B","KLKB1",-0.120909324343481,13.6666666666667,170,156.333333333333,1.53978732068679,0.245297851909719,2.34704087516604,-19.5902550410236,46.9235883743569,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"464","CR-B:AL-B","KNG1",0.135468006070887,-48.6666666666667,494.333333333333,543,-2.81237656913238,0.0535282904389251,3.65117682558841,-98.577078361677,1.24374502834365,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"465","CR-B:AL-B","KPYM",0.850990050866934,-28.6666666666667,35.6666666666667,64.3333333333333,-2.34934096824506,0.130188628076414,2.22970313258637,-76.3104805312139,18.9771471978805,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"466","CR-B:AL-B","KV2A3",-1.24100809950379,10,17.3333333333333,7.33333333333333,2.26133508433323,0.0872513400017598,3.95859424920128,-2.32871603668058,22.3287160366806,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"467","CR-B:AL-B","KV2A5",0.180572245641821,-0.666666666666667,5,5.66666666666667,-0.458831467741124,0.691393300075816,2,-6.91827614604244,5.58494281270911,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"468","CR-B:AL-B","KV2A7",0.100401896957837,-2.66666666666666,37,39.6666666666667,-0.279372118307831,0.794605589930963,3.77115103112153,-29.814895881304,24.4815625479707,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"469","CR-B:AL-B","KV3A1",0.012072832300575,-0.333333333333336,39.6666666666667,40,-0.0597614304667201,0.956022896008953,3.07101727447217,-17.8541933747523,17.1875267080856,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"470","CR-B:AL-B","KV3AD",-0.807354922057604,9,21,12,2.25,0.0886921099207538,3.93846153846154,-2.17455223157897,20.174552231579,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"471","CR-B:AL-B","KV3AI",0.275634442613428,-2.66666666666667,12.6666666666667,15.3333333333333,-0.762770071396474,0.489994924685263,3.81823919217419,-12.5581731566043,7.224839823271,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"472","CR-B:AL-B","KV5A3",-0.440572591385981,1.66666666666667,6.33333333333333,4.66666666666667,1.50755672288882,0.211298666267751,3.72307692307692,-1.4949800391207,4.82831337245403,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"473","CR-B:AL-B","KV5A4",-0.465663572348812,2.66666666666667,9.66666666666667,7,1,0.37518328040826,3.90467111534795,-4.80902211265184,10.1423554459852,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"474","CR-B:AL-B","KV5A6",-0.0458036896131248,1,32,31,0.28474739872575,0.790216799010973,3.92826398852224,-8.82118106059352,10.8211810605935,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"475","CR-B:AL-B","KV5A7",-0.187085552600495,3,24.6666666666667,21.6666666666667,0.53978412951366,0.618446576184785,3.93402901501654,-12.5334531661126,18.5334531661126,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"476","CR-B:AL-B","KV5A9",0.15754127698648,-1,8.66666666666667,9.66666666666667,-0.588348405414552,0.594189138774478,3.29756097560976,-6.14320475038419,4.14320475038419,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"477","CR-B:AL-B","KV5AC",-0.283792966000591,1.66666666666667,9.33333333333333,7.66666666666667,0.56980288229819,0.608913397181823,2.98164445561981,-7.67445407459547,11.0077874079288,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"478","CR-B:AL-B","KV5AF",-0.160464672193246,0.666666666666666,6.33333333333333,5.66666666666667,0.196116135138184,0.859026842351876,2.56,-11.2834625535045,12.6167958868378,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"479","CR-B:AL-B","KV6A1",-0.263034405833794,2.66666666666667,16,13.3333333333333,0.585017939301704,0.600898956566327,2.90235298999876,-12.1198164468275,17.4531497801608,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"480","CR-B:AL-B","KV6A6",-0.222392421336448,2.66666666666667,18.6666666666667,16,0.644658371220304,0.580148758058204,2.19004524886878,-13.7303803156605,19.0637136489938,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"481","CR-B:AL-B","KV6AB",0.510194732319184,-9.33333333333333,22,31.3333333333333,-0.726354491907266,0.533403041132112,2.33937653944964,-57.6029826511557,38.9363159844891,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"482","CR-B:AL-B","LAC1",0.373153418242536,-16.3333333333333,55.3333333333333,71.6666666666667,-0.465801354508076,0.683279312659257,2.2098255927254,-154.276152383517,121.60948571685,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"483","CR-B:AL-B","LAC2",-0.0647702553902379,3,68.3333333333333,65.3333333333333,0.173140966343898,0.871141907577446,3.90563317518153,-45.5691424201087,51.5691424201087,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"484","CR-B:AL-B","LAC3",-0.726981505593584,12.6666666666667,32,19.3333333333333,1.34687428951584,0.27634024127014,2.81001396988713,-18.4405851464611,43.7739184797944,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"485","CR-B:AL-B","LBP",-0.472068444315223,4,14.3333333333333,10.3333333333333,3.20713490294909,0.0704086130442109,2.30588235294118,-0.738718716123153,8.73871871612315,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"486","CR-B:AL-B","LCAT",-0.0310268956206244,1.33333333333333,62.6666666666667,61.3333333333333,0.234888087805881,0.825905015601202,3.97279040105815,-14.4697140086066,17.1363806752733,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
