"","Group","Metabolite","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"503","CR-C:AL-C","Thiocysteine",-1.17814692440908,2772.29833333333,4967.55333333333,2195.255,2.63552687998946,0.0325506059948175,7.26321619744801,303.11810818182,5241.47855848485,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"504","CR-C:AL-C","Thymine",0.0636199610719112,-1049.43333333333,23276.895,24326.3283333333,-0.634682441588913,0.540614536233949,9.5021408060649,-4759.94486454449,2661.07819787782,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"505","CR-C:AL-C","trans-4-Hydroxy-L-proline",-0.62011421583824,13341.5983333333,38186.4333333333,24844.835,5.36457887745827,0.000351022272888893,9.70530250026913,7777.37007372882,18905.8265929378,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"506","CR-C:AL-C","UDP",0.270725044823474,-55297.8316666667,267897.713333333,323195.545,-2.83758258761654,0.0204527128276198,8.56331223464475,-99727.049798122,-10868.6135352113,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"507","CR-C:AL-C","UMP",-0.107180088814577,4363.84833333333,60948.415,56584.5666666667,0.289479756237638,0.778578733178725,9.27876307748159,-29582.1741011268,38309.8707677934,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"508","CR-C:AL-C","Uracil",-0.245945352813324,4628.85666666667,29532.645,24903.7883333333,1.18250334293133,0.268017926513371,8.78590973234335,-4259.25821195686,13516.9715452902,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"509","CR-C:AL-C","Urate",-0.395499391644554,596337.063333333,2487081.60333333,1890744.54,1.89588440611179,0.0950772068649519,7.8900566231649,-130763.325241017,1323437.45190768,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"510","CR-C:AL-C","Xanthine",-4.28480883950108,357716.283333333,377060.683333333,19344.4,8.45215739796543,0.000358062086996405,5.06240250151297,249325.003972374,466107.562694293,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.001"
"511","CR-D:AL-D","(5-L-Glutamyl)-L-glutamine",0.21415862599072,-24482.6566666666,152990.601666667,177473.258333333,-1.16989397396743,0.28751306885753,5.84670528272226,-76016.9951767154,27051.6818433821,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"512","CR-D:AL-D","(7Z-10Z-13Z-16Z-19Z)-Docosa-7-10-13-16-19-pentaenoic acid",-0.897998882196773,517370.376666667,1116539.7,599169.323333333,3.0257664014917,0.0190571105662207,7.05245680928645,113656.36580678,921084.387526553,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"513","CR-D:AL-D","(8Z-11Z-14Z)-Icosatrienoic acid",-0.769231080657103,408181.976666667,987688.626666667,579506.65,2.73948923623366,0.0217903816979721,9.50386079876936,73826.5588274584,742537.394505875,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"514","CR-D:AL-D","(S)(+)-Allantoin",0.226633519105659,-40762.4866666667,239636.441666667,280398.928333333,-1.82559505831908,0.0980842844577656,9.93157493575311,-90559.6038465215,9034.63051318816,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"515","CR-D:AL-D","1-3-Bisphosphoglycerate",0.173399138236709,-10942.4883333333,85680.7283333333,96623.2166666667,-0.213992738974966,0.835071382657497,9.50878464834539,-125680.927432692,103795.950766025,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"516","CR-D:AL-D","1-4-beta-D-Xylan",0.0522558243601438,-926.546666666665,25119.9116666667,26046.4583333333,-0.287076626167329,0.780595793539854,8.94067292535951,-8235.10479076371,6382.01145743038,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"517","CR-D:AL-D","10-Formyltetrahydrofolate",-0.129380424380935,380.213333333334,4432.63,4052.41666666667,0.335600439167028,0.744129850364814,9.96624340403035,-2145.28160096731,2905.70826763398,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"518","CR-D:AL-D","2-Aminomuconate",-0.537314940816775,5155.45333333333,16579.8,11424.3466666667,1.75139314538135,0.110698291006273,9.91280441258107,-1411.19156692803,11722.0982335947,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"519","CR-D:AL-D","2-Hydroxyglutarate/Citramalate",0.0452147654298602,-5167.80833333335,162321.998333333,167489.806666667,-0.333858514421331,0.746341135125524,8.75778822546918,-40332.0033800246,29996.3867133579,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"520","CR-D:AL-D","2-Oxoglutaramate",0.405827424626148,-1545.56,4757.78666666667,6303.34666666667,-1.94040026638042,0.0952751322914627,6.70957712875027,-3445.67457157964,354.554571579645,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"521","CR-D:AL-D","2-Oxoglutarate",0.163063435575721,-9849.49833333334,82310.9133333333,92160.4116666667,-1.00975717809679,0.337385789262509,9.59937741554216,-31707.0649990944,12008.0683324278,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"522","CR-D:AL-D","2',3'-Cyclic CMP",0.025605892285201,-46.4000000000001,2591.15166666667,2637.55166666667,-0.0800549953128499,0.937874401744499,9.38686430358126,-1349.35871595499,1256.55871595499,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"523","CR-D:AL-D","2/3-Phospho-D-glycerate",0.426177491533173,-11046.75,32143.6,43190.35,-0.716042188911108,0.490983278914486,9.61852157915645,-45607.0866904123,23513.5866904123,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"524","CR-D:AL-D","3-Methyleneoxindole",-0.0579892630024009,81305.7283333333,2063702.605,1982396.87666667,0.200867499948468,0.847816807244005,5.66629046663512,-923450.895533224,1086062.35219989,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"525","CR-D:AL-D","3-Sulfino-L-alanine",0.0479729883861078,-311.023333333333,9198.77666666667,9509.8,-0.213914200676702,0.835522644506366,8.73672358606786,-3615.28698633515,2993.24031966849,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"526","CR-D:AL-D","3',5'-Cyclic IMP",-0.0251717824491305,76537.958333334,4425075.29166667,4348537.33333333,0.0803404794520413,0.937725423465896,8.99575761334084,-2078706.06643381,2231781.98310048,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"527","CR-D:AL-D","4-Acetamidobutanoate",0.524755259600347,-15867.7866666667,36170.8833333333,52038.67,-2.94749225249524,0.0156798144162404,9.33084611959498,-27980.5744121784,-3754.99892115494,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"528","CR-D:AL-D","4-Pyridoxate",0.0116158101528407,-153.055,18933.1566666667,19086.2116666667,-0.0439702886654536,0.965950479757333,8.44176258653484,-8107.4315859232,7801.32158592319,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"529","CR-D:AL-D","5-6-Dihydrothymine",0.138660122045202,-35689.545,353774.396666667,389463.941666667,-1.11613779175279,0.297551709675665,7.80301100371788,-109751.453298732,38372.3632987322,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"530","CR-D:AL-D","5-6-Dihydrouracil",0.275665574054571,-5191.88833333333,24658.41,29850.2983333333,-1.8060083695158,0.119944110160733,6.12394316170075,-12191.8703881656,1808.09372149892,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"531","CR-D:AL-D","5-Hydroxyindoleacetate",0.0338846626372952,-141.928333333333,5972.145,6114.07333333333,-0.15076933431679,0.883820980645095,8.15379978495326,-2305.60351418415,2021.74684751748,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"532","CR-D:AL-D","5-Hydroxyisourate",0.44764284262779,-25011.2466666667,68748.07,93759.3166666667,-1.0285831923034,0.327964682460884,9.97772321943869,-79207.5437910388,29185.0504577055,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"533","CR-D:AL-D","5-L-Glutamyl-taurine",0.218658439412182,-2513.815,15360.8283333333,17874.6433333333,-1.23361857930462,0.248124720054414,9.14037537842466,-7112.77266132074,2085.14266132074,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"534","CR-D:AL-D","5-Oxoproline",0.303231367612675,-60177.5883333333,257273.588333333,317451.176666667,-1.36384463239589,0.202539131621014,9.99550935348647,-158496.84348418,38141.6668175138,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"535","CR-D:AL-D","5-Phospho-alpha-D-ribose 1-diphosphate",0.0932741562980514,-340.108333333334,5092.32,5432.42833333333,-0.772357419827701,0.458052200959175,9.83982592852957,-1323.44065105813,643.223984391463,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"536","CR-D:AL-D","5-Phosphoribosylamine",-0.542633485893315,796.275,2540.08666666667,1743.81166666667,3.43565890542529,0.00740555904730536,9.02935493241275,272.23959418592,1320.31040581408,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"537","CR-D:AL-D","a-Linolenic acid (Octadecatrienoic acid)",-0.632032205580027,3681761.83333333,10378961.5833333,6697199.75,2.15732660438362,0.067825530406954,7.00901748227154,-352728.460748421,7716252.12741509,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"538","CR-D:AL-D","acetyl-carnitine (acyl-C2)",0.0721275163738162,-1337533.66666667,26090162.3333333,27427696,-0.521144949668398,0.613652804816039,9.96188710389095,-7059083.8116778,4384016.47834446,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"539","CR-D:AL-D","Acetylcholine",0.107684972183145,-14244.985,183811.39,198056.375,-0.55455352946345,0.591414097332158,9.97651801870768,-71498.1303555088,43008.1603555087,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"540","CR-D:AL-D","acyl-C18:2 (Linoleoyl-CoA)",-0.243853540515424,12921.1083333333,83086.7916666667,70165.6833333333,1.14526994929779,0.279055968814103,9.88964445425398,-12255.164885481,38097.3815521477,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"541","CR-D:AL-D","acyl-C20:4",-0.00310884941341835,27.2783333333336,12672.4483333333,12645.17,0.0148668415441337,0.988432601104116,9.93930223288666,-4064.39532338558,4118.95199005225,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"542","CR-D:AL-D","acyl-C4-OH",-0.23171267408955,55118.015,371473.518333333,316355.503333333,1.24834787763652,0.245180269872862,8.5030939885769,-45659.3503606061,155895.380360606,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"543","CR-D:AL-D","acyl-C5-OH",0.00829963164191651,-117.736666666668,20406.9283333333,20524.665,-0.0421267612925997,0.967290325112333,9.27822344775428,-6411.27424099833,6175.80090766499,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"544","CR-D:AL-D","Adenine",0.913188025817154,-2323.10333333333,2630.31833333333,4953.42166666667,-1.91192094702409,0.0906175475108069,8.3752882365724,-5103.33802324974,457.13135658307,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"545","CR-D:AL-D","Adenylosuccinic acid",0.224255190045034,-489.048333333334,2907.99,3397.03833333333,-0.525237899402726,0.611729804453236,9.2840142974703,-2585.5585506596,1607.46188399293,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"546","CR-D:AL-D","ADP",-0.841895618132252,3200.545,7239.57833333333,4039.03333333333,0.80731312578003,0.439047996473522,9.59111214973532,-5684.09150888123,12085.1815088812,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"547","CR-D:AL-D","Allantoate",0.272186143138135,-15552.825,74904.1366666667,90456.9616666667,-1.51169450458917,0.165731601637527,8.78120427622103,-38915.361931639,7809.71193163902,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"548","CR-D:AL-D","alpha-D-Ribose 1-phosphate",1.27605881459697,-126084.821666667,88681.9066666667,214766.728333333,-1.9622193780602,0.0894840628049233,7.1808293284671,-277254.447116542,25084.8037832082,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"549","CR-D:AL-D","AMP",1.3842723972341,-278893.491666667,173182.451666667,452075.943333333,-1.46583128983616,0.182831901607906,7.59495946988228,-721747.192219202,163960.208885869,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"550","CR-D:AL-D","Anthranilate",0.495616953290716,-9201.02,22445.6966666667,31646.7166666667,-2.85750644531696,0.0172434680032691,9.86947772759024,-16388.3914156361,-2013.64858436389,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"551","CR-D:AL-D","Arachidonic acid (Eicosatetraenoic acid)",-0.477622700910479,2311106.95833333,8200068.625,5888961.66666667,1.80668308237406,0.114410065538464,6.89551881001587,-723033.58591603,5345247.5025827,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"552","CR-D:AL-D","Ascorbate",0.10006226716444,-1140.62166666667,15881.7333333333,17022.355,-0.426105964270563,0.685971522583729,5.58084614435282,-7811.75436745147,5530.51103411814,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"553","CR-D:AL-D","Butanoic/Butyric acid",0.305298187169787,-3112.32,13206.0383333333,16318.3583333333,-1.96152287544573,0.0850907110977175,8.08188200603281,-6764.78087348985,540.140873489854,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"554","CR-D:AL-D","butanoyl-l-carnitine (acyl-C4)",0.222134855274727,-72882.8783333334,437844.403333333,510727.281666667,-0.899820511420586,0.389457125764401,9.95807497598495,-253458.774355699,107693.017689032,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"555","CR-D:AL-D","Carnosine",0.330636596931213,-5983.88833333333,23232.2516666667,29216.14,-1.46118456744231,0.182070660307182,8.00620195841016,-15426.2347476964,3458.45808102977,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"556","CR-D:AL-D","Choline",0.48064635004447,-1599033,4044409.95833333,5643442.95833333,-2.53111793363852,0.030023043834025,9.90159638098641,-3008557.57779558,-189508.422204417,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"557","CR-D:AL-D","Citrate",0.0749796699099574,-262130.041666666,4913753.54166667,5175883.58333333,-0.414674798865437,0.687980177425696,9.10466512940232,-1689614.57288756,1165354.48955423,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"558","CR-D:AL-D","CMP",1.14393155076229,-5653.28833333333,4672.81833333333,10326.1066666667,-1.99446825744585,0.088155202017398,6.69954835116667,-12417.1957133624,1110.61904669572,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"559","CR-D:AL-D","Creatine",0.0380976036988756,-4014.16499999998,150011.73,154025.895,-0.285208604847977,0.781878334096583,9.08698842046555,-35806.4682610876,27778.1382610877,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"560","CR-D:AL-D","Creatinine",0.0380532415685417,-720.113333333335,26942.8516666667,27662.965,-0.231316816409854,0.825852254743425,5.22726537517629,-8619.07845611353,7178.85178944686,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"561","CR-D:AL-D","CTP",-0.154053939198412,4623.95166666666,45655.8183333333,41031.8666666667,0.668071676907173,0.519240577272192,9.97873856046453,-10802.2114826372,20050.1148159705,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"562","CR-D:AL-D","Cystathionine",0.762977422812987,-2423.65,3477.31333333333,5900.96333333333,-2.05041310638823,0.0811329022311352,6.72409598604692,-5242.12510143103,394.825101431035,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"563","CR-D:AL-D","Cytidine",-0.0105488154850874,1185.11833333335,162674.45,161489.331666667,0.0487091813293095,0.962819065769349,5.67729549085339,-59179.4473728999,61549.6840395666,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"564","CR-D:AL-D","Cytosine",-0.0913452432133594,3214.41166666667,52392.17,49177.7583333333,0.636432738887696,0.542138424192635,8.06170909313708,-8416.95409899819,14845.7774323315,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"565","CR-D:AL-D","D-Arabitol",0.593049620836712,-1086.825,2137.60166666667,3224.42666666667,-3.23336995858467,0.0112430668336149,8.39880225177564,-1855.57683591903,-318.073164080975,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"566","CR-D:AL-D","D-Fructose 1-6-bisphosphate",0.719441018724426,-1625.67333333333,2514.405,4140.07833333333,-0.991963679096229,0.350460282395788,7.94515599351908,-5409.39908030473,2158.05241363807,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"567","CR-D:AL-D","D-Glucono-1-5-lactone 6-phosphate",0.108881115553303,-221.503333333334,2825.60166666667,3047.105,-0.224655244265404,0.828443807807087,7.25547332387279,-2536.41298798548,2093.40632131882,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"568","CR-D:AL-D","D-Glucosamine",-0.303589793208602,4371.67833333333,23037.1833333333,18665.505,1.11934946434538,0.293425477316587,8.55698228644614,-4533.51534351185,13276.8720101785,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"569","CR-D:AL-D","D-Glucose",0.0616195369852893,-13525.3016666666,309952.678333333,323477.98,-0.450261652901877,0.664453319052471,8.01366748137585,-82774.2475516644,55723.6442183311,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"570","CR-D:AL-D","D-Glucose 6-phosphate",1.03962646390472,-21490.8866666667,20357.0916666667,41847.9783333333,-2.40559111399879,0.0419918274001057,8.22507689936566,-41994.3744709631,-987.398862370225,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"571","CR-D:AL-D","D-Rhamnose",0.318505438574106,-7621.99833333334,30853.545,38475.5433333333,-2.79887977851227,0.0308562848532998,6.06462100527502,-14268.3330450476,-975.66362161906,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"572","CR-D:AL-D","D-Ribose",0.269257054721545,-3291.21333333333,16040.065,19331.2783333333,-1.79421088072893,0.110091391443446,8.09404265373544,-7512.69582278392,930.269156117253,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"573","CR-D:AL-D","dAMP",0.237706388894522,-4497.73333333333,25110.645,29608.3783333333,-0.75460954097093,0.468357592448767,9.72783936877046,-17828.7463518552,8833.27968518851,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"574","CR-D:AL-D","Dehydroascorbate",0.0590405415917393,-8097.935,193857.095,201955.03,-0.539895161715645,0.601418122117591,9.72013870812921,-41648.8742835166,25453.0042835166,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"575","CR-D:AL-D","Dimethylglycine",0.311914046435093,-8916.89833333333,36945.3816666667,45862.28,-1.28543362400125,0.228044496148065,9.84844773015269,-24405.5301660437,6571.73349937699,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"576","CR-D:AL-D","Diphosphate",0.882211431596472,-195680.1,232068.848333333,427748.948333333,-3.6327063973446,0.00613016377452441,8.40122301836191,-318870.734356897,-72489.4656431033,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.01"
"577","CR-D:AL-D","Docosahexaenoic acid",-0.504337571192806,1434375.95833333,4862027.75,3427651.79166667,1.90954728117101,0.0990216985364093,6.80465374748234,-352224.980858721,3220976.89752539,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"578","CR-D:AL-D","Dodecanoic acid (lauric acid)",-0.118381336861284,83013.9166666666,1053752.30333333,970738.386666667,0.548585571420308,0.599504205557294,7.3716698186457,-271184.468092331,437212.301425664,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"579","CR-D:AL-D","dTMP",1.16422778899175,-36846.36,29687.6983333333,66534.0583333333,-2.09003813314139,0.07723572418207,6.62161800412711,-79021.3409305675,5328.62093056746,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"580","CR-D:AL-D","Ectoine",0.431789152447403,-2951.265,8458.64,11409.905,-2.14670478213235,0.0594828844409826,9.27244703647923,-6047.37877285866,144.848772858662,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"581","CR-D:AL-D","Eicosapentaenoic acid",-0.962951516109751,590204.141666667,1211933.865,621729.723333333,2.72196327669834,0.0324462230861686,6.39013590951751,67393.4620462159,1113014.82128712,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"582","CR-D:AL-D","Ethanolamine phosphate",0.82805739576595,-23206.0816666667,29932.0033333333,53138.085,-2.77429882506676,0.025450375710758,7.5748363597264,-42685.1212604821,-3727.04207285127,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"583","CR-D:AL-D","Fumarate",0.398420787469267,-24524.6816666667,77106.0416666667,101630.723333333,-2.67514359757825,0.0238335785993627,9.71844103623408,-45031.8985524898,-4017.46478084355,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"584","CR-D:AL-D","gamma-Glutamyl-gamma-aminobutyrate",-0.302057736737488,834.486666666667,4417.48666666667,3583,1.34852241557432,0.226835757310368,5.91429517106351,-685.03529011781,2354.00862345114,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"585","CR-D:AL-D","gamma-Glutamyl-Se-methylselenocysteine",0.607707928304319,-17842.8483333333,34061.8783333333,51904.7266666667,-1.81660531118997,0.117434000236724,6.2204169190643,-41671.6859177317,5985.98925106504,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"586","CR-D:AL-D","gamma-L-Glutamyl-D-alanine",0.225650232023374,-3649.995,21558.805,25208.8,-1.44463981566127,0.180635267873157,9.52600234619737,-9317.76288644478,2017.77288644478,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"587","CR-D:AL-D","gamma-L-Glutamyl-L-cysteine",0.143694904886051,-440.74,4208.31166666667,4649.05166666667,-0.330471641979536,0.748989368803572,8.55837563136091,-3481.60912145804,2600.12912145804,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"588","CR-D:AL-D","Glutathione",-0.480434531674573,17102.3416666667,60381.46,43279.1183333333,1.28244259967439,0.241240371881963,6.87346602561262,-14549.7732436953,48754.4565770287,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"589","CR-D:AL-D","Glutathione disulfide",0.761824277989006,-27713.5483333333,39839.3016666667,67552.85,-1.62242070766487,0.142174721848414,8.26134308307855,-66887.9501028356,11460.8534361689,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"590","CR-D:AL-D","Glycerol 3-phosphate",0.557319400768866,-23664.63,50186.6366666667,73851.2666666667,-2.44061934183956,0.0349625866059173,9.93341248569857,-45288.6622441313,-2040.59775586875,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"591","CR-D:AL-D","GMP",2.15070226072641,-123318.585,35843.8533333333,159162.438333333,-2.56155571883639,0.0377369002236215,6.94069160019148,-237353.972927348,-9283.19707265182,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"592","CR-D:AL-D","Guanidinoacetate",0.83181138086061,-12119.65,15539.6316666667,27659.2816666667,-1.93992258533183,0.10125363321598,5.90206804883034,-27468.4089499841,3229.10894998411,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"593","CR-D:AL-D","Guanine",0.174039998200643,-2064.58666666667,16102.735,18167.3216666667,-0.703190592906037,0.498347559258837,9.77193157448754,-8627.21777168895,4498.04443835562,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"594","CR-D:AL-D","Hexadecenoic acid (Palmitoleic acid)",-0.519261134604531,9113940.33333334,30151561.6666667,21037621.3333333,1.83834179907077,0.110162451463294,6.75202339321482,-2696995.1312669,20924875.7979336,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"595","CR-D:AL-D","Hexadecenoyl-carnitine (acyl-C16:1)",-0.0511128668164331,2165.48333333333,62211.3583333333,60045.875,0.198194839517903,0.847234848447451,9.1314397759346,-22496.7939440456,26827.7606107122,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"596","CR-D:AL-D","Hexanoic acid (caproate)",0.362066987313668,-2262.28833333333,7930.45166666667,10192.74,-2.65558689948925,0.0275540673600576,8.49038989361521,-4207.19197015327,-317.384696513397,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"597","CR-D:AL-D","hexanoyl-L-carnitine (acyl-C6)",-0.057534736119862,6744.90666666668,172524.755,165779.848333333,0.151491895908165,0.882924823396205,9.01171381157921,-93953.6561875415,107443.469520875,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"598","CR-D:AL-D","Homocarnosine",-0.0287438228192881,806.21833333333,40869.74,40063.5216666667,0.125546399331664,0.904102420269761,6.13809357399959,-14821.761226761,16434.1978934276,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"599","CR-D:AL-D","Hypotaurine",1.87358767877229,-2354.99833333333,883.866666666667,3238.865,-3.49146727810504,0.0120613950126879,6.2721898409761,-3988.2357793963,-721.760887270362,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"600","CR-D:AL-D","Hypoxanthine",3.34237691287204,-281156.985,30751.9066666667,311908.891666667,-2.0163343180067,0.0973827646688972,5.22567540005159,-634991.812755071,72677.8427550706,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"601","CR-D:AL-D","IDP",0.38855521567151,-133971.156666667,433448.911666667,567420.068333333,-1.89377513037587,0.0877192497685692,9.93142402156617,-291743.829395396,23801.5160620627,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"602","CR-D:AL-D","Indole",0.0945093465223831,-5544.26166666666,81891.8666666667,87436.1283333333,-0.589509441481383,0.57327093534557,7.31449168200827,-27590.8785164271,16502.3551830938,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"603","CR-D:AL-D","Indole-3-acetaldehyde",1.65872602920858,-358714.423333333,166273.491666667,524987.915,-2.44975130960195,0.0507433399570235,5.86380181317393,-719040.088397634,1611.24173096697,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"604","CR-D:AL-D","Indole-3-acetate",-0.0481457172033541,3119.44333333333,95043.075,91923.6316666667,0.46514889649301,0.658264966495726,5.98596425141346,-13299.6935592085,19538.5802258752,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"605","CR-D:AL-D","Indolepyruvate",0.129328832245171,-913.375000000002,9739.05833333333,10652.4333333333,-0.605937762401474,0.561794972823395,7.78826444368719,-4405.90432413109,2579.15432413109,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"606","CR-D:AL-D","Indoxyl",-0.590383670717513,625.443333333333,1862.36,1236.91666666667,0.956849240227444,0.366931955729612,7.92090875914922,-884.497250581109,2135.38391724778,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"607","CR-D:AL-D","Inosine",0.199047831154192,-1703.16,11512.4683333333,13215.6283333333,-0.933442712925991,0.376105118359489,8.58271243838386,-5861.48707270447,2455.16707270447,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"608","CR-D:AL-D","kynurenine",0.290495225330091,-1955.68,8767.505,10723.185,-1.64807870916501,0.135564683843838,8.53798537888466,-4662.35816704281,750.998167042812,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"609","CR-D:AL-D","L-Adrenaline",0.111425105220928,-42224.7066666667,525870.781666667,568095.488333333,-0.717863829972156,0.491474285221629,8.79189938249247,-175766.295650849,91316.8823175154,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"610","CR-D:AL-D","L-alanine",0.279191916567438,-61709.4633333333,289017.021666667,350726.485,-1.35065561076915,0.21014332877793,8.89996197426142,-165241.449537872,41822.5228712053,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"611","CR-D:AL-D","L-arginine",0.194694368854309,-2870.17166666667,19865.2983333333,22735.47,-1.38537065989039,0.198282035233534,9.29408772804293,-7534.33600954265,1793.99267620931,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
